incident_id,date,time,operator_name,machine_id,severity,operator_badge,comment,shift,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite
INC-000585,2025-11-25,17:09,Chloé Robert,MACH-10,2,OP1005,micro-fuite détectée — chute pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000586,2025-11-26,03:32,Enzo Durand,MACH-07,4,OP1008,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000587,2025-11-26,06:36,Hugo Thomas,MACH-13,4,OP1004,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-000588,2025-11-26,14:05,Chloé Robert,MACH-03,3,OP1005,perte intermittente signal mesure,apres-midi,0,0,0,0,0,0,1,0,0
INC-000589,2025-11-26,14:26,Sophie Leclerc,MACH-03,3,OP1006,alarme capteur active,apres-midi,0,0,0,0,0,0,1,0,0
INC-000590,2025-11-26,17:09,Sophie Leclerc,MACH-10,3,OP1006,circuit hydraulique en défaut,apres-midi,0,1,0,0,0,0,0,0,0
INC-000591,2025-11-26,17:49,Sophie Leclerc,MACH-10,3,OP1006,pression en dessous seuil critique,apres-midi,0,1,0,0,0,0,0,0,0
INC-000592,2025-11-27,14:26,Enzo Durand,MACH-03,5,OP1008,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000593,2025-11-27,17:09,Jules Moreau,MACH-10,4,OP1010,micro-fuite / baisse pression + arrêt ligne,apres-midi,0,1,0,0,0,0,0,1,0
INC-000594,2025-11-27,21:47,Hugo Thomas,MACH-09,3,OP1004,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-000595,2025-11-28,16:42,Lina Petit,MACH-12,2,OP1007,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000596,2025-11-29,17:04,Hugo Thomas,MACH-05,3,OP1004,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000597,2025-11-30,02:12,Sarah Leroy,MACH-08,3,OP1009,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-000598,2025-11-30,11:01,Camille Martin,MACH-03,3,OP1001,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-000599,2025-12-01,13:16,Lucas Bernard,MACH-13,3,OP1002,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000600,2025-12-01,13:43,Lucas Bernard,MACH-13,2,OP1002,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000601,2025-12-01,21:06,Camille Martin,MACH-09,3,OP1001,surconsommation électrique,apres-midi,0,0,0,0,1,0,0,0,0
INC-000602,2025-12-02,13:30,Marie Dupont,MACH-13,3,OP1001,choc sur transmission,matin,0,0,0,1,0,0,0,0,0
INC-000603,2025-12-02,13:41,Hugo Thomas,MACH-15,3,OP1004,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000604,2025-12-02,13:43,Chloé Robert,MACH-13,3,OP1005,cliquetis roulement axe,matin,0,0,0,1,0,0,0,0,0
INC-000605,2025-12-02,21:04,Julie Petit,MACH-13,2,OP1008,défaut capteur confirmé,apres-midi,0,0,0,0,0,0,1,0,0
INC-000606,2025-12-02,21:56,Hugo Thomas,MACH-13,3,OP1004,signal capteur hors plage,apres-midi,0,0,0,0,0,0,1,0,0
INC-000607,2025-12-03,13:43,Emma Dubois,MACH-13,4,OP1003,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000608,2025-12-03,21:04,Chloé Robert,MACH-13,3,OP1005,défaut capteur confirmé,apres-midi,0,0,0,0,0,0,1,0,0
INC-000609,2025-12-03,21:35,Sophie Leclerc,MACH-13,3,OP1006,alarme capteur active,apres-midi,0,0,0,0,0,0,1,0,0
INC-000610,2025-12-04,16:03,Marie Dupont,MACH-01,2,OP1001,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-000611,2025-12-04,21:04,Jules Moreau,MACH-13,4,OP1010,perte intermittente signal mesure,apres-midi,0,0,0,0,0,0,1,0,0
INC-000612,2025-12-05,05:51,Julie Petit,MACH-14,2,OP1008,défaut qualité pièces constaté,nuit,0,0,0,0,0,0,0,0,1
INC-000613,2025-12-05,15:05,Camille Martin,MACH-06,2,OP1001,pièce bloquée convoyeur,apres-midi,0,0,0,0,0,1,0,0,0
INC-000614,2025-12-05,16:03,Marie Dupont,MACH-01,3,OP1001,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-000615,2025-12-05,16:36,Antoine Moreau,MACH-01,3,OP1007,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-000616,2025-12-06,05:51,Hugo Thomas,MACH-14,3,OP1004,défaut qualité pièces constaté,nuit,0,0,0,0,0,0,0,0,1
INC-000617,2025-12-06,10:01,Emma Dubois,MACH-08,3,OP1003,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000618,2025-12-06,16:03,Hugo Thomas,MACH-01,4,OP1004,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000619,2025-12-06,19:06,Chloé Robert,MACH-01,2,OP1005,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-000620,2025-12-07,05:51,Hugo Thomas,MACH-14,4,OP1004,pièces hors tolérance — contrôle qualité,nuit,0,0,0,0,0,0,0,0,1
INC-000621,2025-12-07,19:06,Lucas Bernard,MACH-01,3,OP1002,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-000622,2025-12-07,19:27,Marie Dupont,MACH-01,3,OP1001,pièces hors tolérance — contrôle qualité,apres-midi,0,0,0,0,0,0,0,0,1
INC-000623,2025-12-07,19:41,Lucas Bernard,MACH-13,3,OP1002,choc sur transmission,apres-midi,0,0,0,1,0,0,0,0,0
INC-000624,2025-12-07,19:56,Julie Petit,MACH-13,2,OP1008,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000625,2025-12-08,00:24,Emma Dubois,MACH-05,3,OP1003,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-000626,2025-12-08,02:10,Jules Moreau,MACH-09,2,OP1010,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-000627,2025-12-08,19:06,Emma Dubois,MACH-01,4,OP1003,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000628,2025-12-08,19:22,Marie Dupont,MACH-13,3,OP1001,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000629,2025-12-08,19:56,Chloé Robert,MACH-13,3,OP1005,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000630,2025-12-09,02:44,Jules Moreau,MACH-10,3,OP1010,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-000631,2025-12-09,13:11,Emma Dubois,MACH-02,3,OP1003,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000632,2025-12-09,16:22,Sarah Leroy,MACH-15,3,OP1009,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000633,2025-12-09,19:56,Camille Martin,MACH-13,4,OP1001,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000634,2025-12-10,11:27,Sarah Leroy,MACH-08,3,OP1009,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000635,2025-12-10,11:34,Jules Moreau,MACH-13,3,OP1010,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000636,2025-12-10,20:31,Enzo Durand,MACH-01,3,OP1008,surconsommation électrique,apres-midi,0,0,0,0,1,0,0,0,0
INC-000637,2025-12-11,20:45,Nathan Richard,MACH-05,3,OP1006,surconsommation électrique,apres-midi,0,0,0,0,1,0,0,0,0
INC-000638,2025-12-12,01:15,Julie Petit,MACH-13,2,OP1008,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-000639,2025-12-12,01:15,Sophie Leclerc,MACH-13,3,OP1006,non-conformité dimensionnelle,nuit,0,0,0,0,0,0,0,0,1
INC-000640,2025-12-12,18:37,Lucas Bernard,MACH-15,3,OP1002,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000641,2025-12-12,18:50,Chloé Robert,MACH-02,3,OP1005,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000642,2025-12-13,01:15,Antoine Moreau,MACH-13,3,OP1007,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-000643,2025-12-13,01:33,Chloé Robert,MACH-13,3,OP1005,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-000644,2025-12-13,16:26,Enzo Durand,MACH-10,2,OP1008,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000645,2025-12-13,23:09,Lina Petit,MACH-13,3,OP1007,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000646,2025-12-14,01:15,Hugo Thomas,MACH-13,4,OP1004,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-000647,2025-12-14,18:33,Marie Dupont,MACH-01,2,OP1001,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-000648,2025-12-14,18:54,Hugo Thomas,MACH-01,2,OP1004,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-000649,2025-12-15,03:31,Lucas Bernard,MACH-04,2,OP1002,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-000650,2025-12-15,09:40,Antoine Moreau,MACH-05,2,OP1007,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000651,2025-12-15,18:31,Lucas Bernard,MACH-01,3,OP1002,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-000652,2025-12-15,18:33,Antoine Moreau,MACH-01,3,OP1007,pièces hors tolérance — contrôle qualité,apres-midi,0,0,0,0,0,0,0,0,1
INC-000653,2025-12-16,03:31,Lucas Bernard,MACH-04,3,OP1002,chute taux de production anormale,nuit,0,0,0,0,0,0,0,0,1
INC-000654,2025-12-16,08:18,Enzo Durand,MACH-15,3,OP1008,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000655,2025-12-16,09:40,Marie Dupont,MACH-05,3,OP1001,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000656,2025-12-16,12:10,Pierre Martin,MACH-02,2,OP1003,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-000657,2025-12-16,18:33,Chloé Robert,MACH-01,4,OP1005,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000658,2025-12-17,03:31,Chloé Robert,MACH-04,4,OP1005,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-000659,2025-12-17,09:40,Sarah Leroy,MACH-05,5,OP1009,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000660,2025-12-17,12:10,Lucas Bernard,MACH-02,3,OP1002,pression en dessous seuil critique,matin,0,1,0,0,0,0,0,0,0
INC-000661,2025-12-17,12:15,Antoine Moreau,MACH-02,3,OP1007,pression en dessous seuil critique,matin,0,1,0,0,0,0,0,0,0
INC-000662,2025-12-17,17:38,Hugo Thomas,MACH-02,3,OP1004,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-000663,2025-12-17,19:26,Hugo Thomas,MACH-03,3,OP1004,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000664,2025-12-17,22:54,Hugo Thomas,MACH-11,2,OP1004,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000665,2025-12-18,07:24,Julie Petit,MACH-05,2,OP1008,surchauffe capteur thermique,matin,1,0,0,0,0,0,0,0,0
INC-000666,2025-12-18,11:28,Pierre Martin,MACH-06,2,OP1003,frottement mécanique cyclique,matin,0,0,0,1,0,0,0,0,0
INC-000667,2025-12-18,12:10,Hugo Thomas,MACH-02,4,OP1004,micro-fuite / baisse pression + arrêt ligne,matin,0,1,0,0,0,0,0,1,0
INC-000668,2025-12-19,06:09,Sarah Leroy,MACH-05,3,OP1009,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000669,2025-12-19,07:24,Hugo Thomas,MACH-05,3,OP1004,surchauffe capteur thermique,matin,1,0,0,0,0,0,0,0,0
INC-000670,2025-12-19,07:27,Lina Petit,MACH-02,3,OP1007,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000671,2025-12-19,11:28,Chloé Robert,MACH-06,3,OP1005,choc sur transmission,matin,0,0,0,1,0,0,0,0,0
INC-000672,2025-12-19,18:29,Sarah Leroy,MACH-02,3,OP1009,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000673,2025-12-20,00:40,Chloé Robert,MACH-07,3,OP1005,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-000674,2025-12-20,07:24,Hugo Thomas,MACH-05,5,OP1004,surchauffe capteur thermique,matin,1,0,0,0,0,0,0,0,0
INC-000675,2025-12-20,08:53,Camille Martin,MACH-14,2,OP1001,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000676,2025-12-20,11:28,Chloé Robert,MACH-06,4,OP1005,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000677,2025-12-21,18:08,Hugo Thomas,MACH-15,3,OP1004,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000678,2025-12-22,12:07,Chloé Robert,MACH-15,3,OP1005,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000679,2025-12-23,20:06,Pierre Martin,MACH-03,2,OP1003,non-conformité dimensionnelle,apres-midi,0,0,0,0,0,0,0,0,1
INC-000680,2025-12-23,20:56,Antoine Moreau,MACH-03,3,OP1007,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-000681,2025-12-24,16:08,Hugo Thomas,MACH-03,3,OP1004,cliquetis roulement axe,apres-midi,0,0,0,1,0,0,0,0,0
INC-000682,2025-12-24,16:25,Marie Dupont,MACH-03,2,OP1001,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000683,2025-12-24,20:06,Julie Petit,MACH-03,3,OP1008,pièces hors tolérance — contrôle qualité,apres-midi,0,0,0,0,0,0,0,0,1
INC-000684,2025-12-24,20:55,Hugo Thomas,MACH-03,3,OP1004,non-conformité dimensionnelle,apres-midi,0,0,0,0,0,0,0,0,1
INC-000685,2025-12-25,16:16,Sophie Leclerc,MACH-03,3,OP1006,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000686,2025-12-25,16:25,Pierre Martin,MACH-03,3,OP1003,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000687,2025-12-25,20:06,Lucas Bernard,MACH-03,4,OP1002,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000688,2025-12-25,20:18,Enzo Durand,MACH-15,2,OP1008,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000689,2025-12-26,00:36,Chloé Robert,MACH-11,3,OP1005,chauffe anormale,nuit,1,0,0,0,0,0,0,0,0
INC-000690,2025-12-26,16:25,Lina Petit,MACH-03,4,OP1007,bruit mécanique anormal + arrêt ligne,apres-midi,0,0,0,1,0,0,0,1,0
INC-000691,2025-12-27,09:45,Enzo Durand,MACH-08,2,OP1008,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-000692,2025-12-27,10:24,Hugo Thomas,MACH-13,2,OP1004,balourd rotor confirmé,matin,0,0,1,0,0,0,0,0,0
INC-000693,2025-12-27,10:35,Sophie Leclerc,MACH-13,3,OP1006,vibrations excessives détectées,matin,0,0,1,0,0,0,0,0,0
INC-000694,2025-12-27,11:23,Antoine Moreau,MACH-13,3,OP1007,baisse pression hydraulique,matin,0,1,0,0,0,0,0,0,0
INC-000695,2025-12-27,11:48,Sophie Leclerc,MACH-13,2,OP1006,baisse pression hydraulique,matin,0,1,0,0,0,0,0,0,0
INC-000696,2025-12-27,18:13,Lucas Bernard,MACH-04,2,OP1002,alerte température haute,apres-midi,1,0,0,0,0,0,0,0,0
INC-000697,2025-12-28,10:24,Antoine Moreau,MACH-13,3,OP1007,vibrations excessives détectées,matin,0,0,1,0,0,0,0,0,0
INC-000698,2025-12-28,10:37,Hugo Thomas,MACH-13,3,OP1004,balourd rotor confirmé,matin,0,0,1,0,0,0,0,0,0
INC-000699,2025-12-28,11:48,Sophie Leclerc,MACH-13,3,OP1006,pression en dessous seuil critique,matin,0,1,0,0,0,0,0,0,0
INC-000700,2025-12-28,11:56,Chloé Robert,MACH-13,3,OP1005,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-000701,2025-12-28,18:13,Hugo Thomas,MACH-04,3,OP1004,montée thermique progressive,apres-midi,1,0,0,0,0,0,0,0,0
INC-000702,2025-12-29,02:24,Enzo Durand,MACH-08,2,OP1008,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-000703,2025-12-29,10:24,Lucas Bernard,MACH-13,4,OP1002,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000704,2025-12-29,11:48,Camille Martin,MACH-13,4,OP1001,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000705,2025-12-29,18:13,Enzo Durand,MACH-04,4,OP1008,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-000706,2025-12-29,23:55,Sarah Leroy,MACH-14,3,OP1009,chauffe anormale,nuit,1,0,0,0,0,0,0,0,0
INC-000707,2025-12-30,02:34,Emma Dubois,MACH-07,3,OP1003,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-000708,2025-12-31,13:09,Hugo Thomas,MACH-13,2,OP1004,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-000709,2025-12-31,13:35,Julie Petit,MACH-13,3,OP1008,micro-fuite détectée — chute pression,matin,0,1,0,0,0,0,0,0,0
INC-000710,2026-01-01,11:33,Marie Dupont,MACH-01,2,OP1001,cliquetis roulement axe,matin,0,0,0,1,0,0,0,0,0
INC-000711,2026-01-01,11:53,Emma Dubois,MACH-02,3,OP1003,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-000712,2026-01-01,13:03,Marie Dupont,MACH-13,3,OP1001,pression en dessous seuil critique,matin,0,1,0,0,0,0,0,0,0
INC-000713,2026-01-01,13:09,Sophie Leclerc,MACH-13,3,OP1006,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-000714,2026-01-02,02:18,Camille Martin,MACH-03,3,OP1001,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000715,2026-01-02,11:24,Chloé Robert,MACH-01,3,OP1005,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000716,2026-01-02,11:28,Chloé Robert,MACH-11,3,OP1005,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000717,2026-01-02,11:33,Sophie Leclerc,MACH-01,3,OP1006,choc sur transmission,matin,0,0,0,1,0,0,0,0,0
INC-000718,2026-01-02,13:09,Emma Dubois,MACH-13,4,OP1003,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000719,2026-01-02,13:28,Sarah Leroy,MACH-12,2,OP1009,pic courant anormal moteur,matin,0,0,0,0,1,0,0,0,0
INC-000720,2026-01-03,08:13,Lina Petit,MACH-03,3,OP1007,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000721,2026-01-03,11:33,Emma Dubois,MACH-01,4,OP1003,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000722,2026-01-03,19:20,Lucas Bernard,MACH-02,3,OP1002,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000723,2026-01-03,22:33,Hugo Thomas,MACH-03,3,OP1004,échauffement bobinage moteur,nuit,0,0,0,0,1,0,0,0,0
INC-000724,2026-01-03,22:34,Antoine Moreau,MACH-03,2,OP1007,surconsommation électrique constatée,nuit,0,0,0,0,1,0,0,0,0
INC-000725,2026-01-04,00:34,Nathan Richard,MACH-11,2,OP1006,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-000726,2026-01-04,02:41,Enzo Durand,MACH-14,3,OP1008,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000727,2026-01-04,18:32,Enzo Durand,MACH-10,2,OP1008,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000728,2026-01-04,22:34,Sophie Leclerc,MACH-03,3,OP1006,surconsommation électrique constatée,nuit,0,0,0,0,1,0,0,0,0
INC-000729,2026-01-04,22:37,Marie Dupont,MACH-03,3,OP1001,pic courant anormal moteur,nuit,0,0,0,0,1,0,0,0,0
INC-000730,2026-01-05,22:34,Enzo Durand,MACH-03,4,OP1008,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000731,2026-01-08,08:15,Chloé Robert,MACH-10,2,OP1005,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-000732,2026-01-08,09:38,Sarah Leroy,MACH-15,2,OP1009,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-000733,2026-01-08,16:20,Marie Dupont,MACH-10,2,OP1001,alarme capteur active,apres-midi,0,0,0,0,0,0,1,0,0
INC-000734,2026-01-08,18:36,Emma Dubois,MACH-01,3,OP1003,pièces hors tolérance — contrôle qualité,apres-midi,0,0,0,0,0,0,0,0,1
INC-000735,2026-01-09,08:15,Chloé Robert,MACH-10,3,OP1005,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-000736,2026-01-09,15:19,Lucas Bernard,MACH-08,3,OP1002,pression en dessous seuil critique,apres-midi,0,1,0,0,0,0,0,0,0
INC-000737,2026-01-09,16:20,Chloé Robert,MACH-10,3,OP1005,perte intermittente signal mesure,apres-midi,0,0,0,0,0,0,1,0,0
INC-000738,2026-01-10,08:15,Sarah Leroy,MACH-10,4,OP1009,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000739,2026-01-10,12:25,Antoine Moreau,MACH-03,2,OP1007,balourd rotor confirmé,matin,0,0,1,0,0,0,0,0,0
INC-000740,2026-01-10,12:45,Marie Dupont,MACH-03,3,OP1001,vibration anormale roulement,matin,0,0,1,0,0,0,0,0,0
INC-000741,2026-01-10,16:20,Jules Moreau,MACH-10,4,OP1010,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000742,2026-01-11,12:12,Lucas Bernard,MACH-03,3,OP1002,vibrations excessives détectées,matin,0,0,1,0,0,0,0,0,0
INC-000743,2026-01-11,12:25,Julie Petit,MACH-03,3,OP1008,vibration anormale roulement,matin,0,0,1,0,0,0,0,0,0
INC-000744,2026-01-11,12:32,Emma Dubois,MACH-14,3,OP1003,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000745,2026-01-12,12:25,Lina Petit,MACH-03,5,OP1007,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000746,2026-01-12,12:31,Chloé Robert,MACH-11,2,OP1005,surchauffe capteur thermique,matin,1,0,0,0,0,0,0,0,0
INC-000747,2026-01-12,12:47,Antoine Moreau,MACH-11,2,OP1007,montée thermique progressive,matin,1,0,0,0,0,0,0,0,0
INC-000748,2026-01-12,21:36,Nathan Richard,MACH-01,3,OP1006,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000749,2026-01-13,01:42,Lucas Bernard,MACH-09,2,OP1002,oscillations hors tolérance,nuit,0,0,1,0,0,0,0,0,0
INC-000750,2026-01-13,09:31,Emma Dubois,MACH-09,3,OP1003,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000751,2026-01-13,12:21,Sophie Leclerc,MACH-11,3,OP1006,surchauffe capteur thermique,matin,1,0,0,0,0,0,0,0,0
INC-000752,2026-01-13,12:47,Chloé Robert,MACH-11,3,OP1005,surchauffe capteur thermique,matin,1,0,0,0,0,0,0,0,0
INC-000753,2026-01-13,19:30,Nathan Richard,MACH-14,3,OP1006,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-000754,2026-01-14,01:42,Julie Petit,MACH-09,3,OP1008,oscillations hors tolérance,nuit,0,0,1,0,0,0,0,0,0
INC-000755,2026-01-14,12:47,Emma Dubois,MACH-11,4,OP1003,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000756,2026-01-15,01:42,Camille Martin,MACH-09,5,OP1001,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000757,2026-01-15,11:32,Lucas Bernard,MACH-06,3,OP1002,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-000758,2026-01-16,14:51,Lucas Bernard,MACH-07,3,OP1002,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000759,2026-01-17,14:08,Chloé Robert,MACH-05,3,OP1005,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000760,2026-01-17,16:53,Jules Moreau,MACH-01,3,OP1010,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000761,2026-01-17,17:49,Nathan Richard,MACH-14,2,OP1006,surconsommation électrique,apres-midi,0,0,0,0,1,0,0,0,0
INC-000762,2026-01-18,02:29,Nathan Richard,MACH-05,3,OP1006,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-000763,2026-01-18,15:42,Chloé Robert,MACH-11,3,OP1005,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000764,2026-01-19,23:46,Lucas Bernard,MACH-14,2,OP1002,frottement mécanique cyclique,nuit,0,0,0,1,0,0,0,0,0
INC-000765,2026-01-20,23:46,Julie Petit,MACH-14,3,OP1008,choc sur transmission,nuit,0,0,0,1,0,0,0,0,0
INC-000766,2026-01-21,15:29,Chloé Robert,MACH-01,2,OP1005,cliquetis roulement axe,apres-midi,0,0,0,1,0,0,0,0,0
INC-000767,2026-01-21,15:30,Marie Dupont,MACH-01,2,OP1001,choc sur transmission,apres-midi,0,0,0,1,0,0,0,0,0
INC-000768,2026-01-21,21:16,Lina Petit,MACH-03,3,OP1007,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000769,2026-01-21,23:46,Enzo Durand,MACH-14,4,OP1008,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-000770,2026-01-22,10:15,Camille Martin,MACH-14,3,OP1001,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000771,2026-01-22,15:18,Hugo Thomas,MACH-01,3,OP1004,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000772,2026-01-22,15:29,Pierre Martin,MACH-01,3,OP1003,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000773,2026-01-23,11:04,Chloé Robert,MACH-03,2,OP1005,défaut qualité pièces constaté,matin,0,0,0,0,0,0,0,0,1
INC-000774,2026-01-23,11:30,Pierre Martin,MACH-03,3,OP1003,non-conformité dimensionnelle,matin,0,0,0,0,0,0,0,0,1
INC-000775,2026-01-23,13:05,Antoine Moreau,MACH-01,2,OP1007,circuit hydraulique en défaut,matin,0,1,0,0,0,0,0,0,0
INC-000776,2026-01-23,14:22,Jules Moreau,MACH-12,2,OP1010,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000777,2026-01-23,15:29,Emma Dubois,MACH-01,4,OP1003,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000778,2026-01-24,08:20,Julie Petit,MACH-13,2,OP1008,vibrations excessives détectées,matin,0,0,1,0,0,0,0,0,0
